legislator_id,text
105,Will you be in DC for the #MarchForLife? Visit w/ @RepBradWenstrup and I afterwards for some warm food &amp; beverages at the Rayburn Building.
105,Think Spring on this snowy day. Travel safe. RT @Reds: Oh hey. 25 days until Pitchers &amp; Catchers report. #ThinkSpring http://t.co/O1HMpL36wO
107,Is anyone else tired of hearing the Christie apology? Can't we let the investigation go on &amp; the chips fall wherever. Must have  other news
107,RT @RolandReports: RIGHT NOW on @tvonetv #NewsOneNow, @DelegateDonna @RepEBJ join us to discuss what improvements need to be made to #ACA.
107,RT @rolandsmartin: RIGHT NOW on @tvonetv #NewsOneNow, @DelegateDonna @RepEBJ join us to discuss what improvements need to be made to #ACA.
107,RT @Ellen_Teller: .@DelegateDonna @ #waronpoverty50th - continue this fight until it's won!  #whogoeshungry?
107,Great! Senate cleared way for Unemployment extension. At White House with President et al to urge House. 1700 in small VI without benefits
107,A very Happy New Year to all - health, wealth, peace and all of God's richest blessings
107,When one says "Congress cuts unemployment benefits" Democrats who fought &amp; still fight to extend them are included. Its not fair
107,Merry Christmas from St Croix Democrats at jFL Hospital in St Croix, w Brad Renee &amp; Luis from Molina http://t.co/zwjlvJ33Nl
107,We are expecting a  sandy white Christmas. Come on down. Hotel on the Cayn St. Croix http://t.co/53u8eJn1bm
107,Congratulations to my friend nd Colleague, Mel Watt who willl help lead us to a more robust housing recovery. "Give em Mel"
107,RT @RepMarciaFudge: POTUS delivered a powerful eulogy thanking South Africa for sharing Mandela with the world &amp; showing us the power of ac…
108,As we celebrate #MLK's 85th birthday, click here to watch my floor speech about #WarOnPoverty and the work ahead. http://t.co/ToLCA9z9Nh.
108,Much progress in the 50 years since LBJ declared War on Poverty. The CBC's 10-20-30 plan will target funds to persistent poverty areas
108,@cpmondello But for Obama, would you have ever heard of Elizabeth Warren?
108,Even though I'm a proud Que, let me say happy birthday to all the Brothers of #AlphaPhiAlpa today
108,@BrandonUpson
108,Welcome news. Report shows #Obamacare yielding lowest health cost inflation in 50 years:  http://t.co/QNPjStcQfo
108,150 years ago today. A new birth of freedom. #GettysburgAddress:   http://t.co/fVedwiEKTm
108,Click here to watch my interview on @Morning_Joe, http://t.co/jmpOyxPS8v
108,Congratulations to @RepSinema for becoming the first Member of Congress to complete an Ironman triathlon. Very impressive!
108,Welcome news on historic Senate vote to pass #ENDA. House must now #PassENDA to ban workplace discrimination against #LGBT Americans.
108,Click here to watch my interview with @edshow on @msnbc. http://t.co/vR3zNhMSll
109,Just wrapped my statewide tour of #theINDway but I still want to hear feedback and ideas of Hoosiers. #INinput http://t.co/tAEjAoSu5K
109,@MayorWinnecke Thanks for being part of #theINDway Lloyd. I appreciate all your support and look forward to being back in Evansville soon
109,RT @MayorWinnecke: Honored to introduce @SenDanCoats in Evansville today to hear about his 2014 agenda. http://t.co/FUd8vuHLrJ
109,Fueling up at @ChickfilA in Evansville before heading to New Albany on statewide tour of #theINDway
109,RT @wtwonews: U.S. senator Dan Coats is in Terre Haute this morning talking about his "legislative road map for 2014." Tune in... http://t.…
109,Coats travels across Indiana to promote his agenda http://t.co/U6aaTvkcAj via @posttrib
109,Coats lays out road map for 2014 http://t.co/XNiFfQFIe8 via @sbtribune
109,It's -18 with the wind chill but that didn't stop Hoosiers in Terre Haute from coming to hear about #theINDway http://t.co/RPHS2R6sya
109,RT @jcheadlines: Coats puts Obamacare atop fix-it list: Sen. Dan Coats stopped Wednesday in Lafayette to discuss his legislativ... http://t…
109,.@nwi Sen. Coats unfolds road map for action in 2014 http://t.co/6psJYgm8nl
109,#theINDway is about making our country stronger so we can provide a brighter future for these Harrison High students http://t.co/N8neek59xB
110,My district schedule http://t.co/zc10Ad1z5k
110,RT @chathamcoline: Brand new Passport in hand! Onto Vancouver! Thanks for all the help @HowardCoble @BobCrawfordBass http://t.co/5IFT3N5NHD
110,My district schedule http://t.co/c0FreLVHxz
110,Three Coble nominees receive academy nods http://t.co/25DKCgI6y4
110,Thanks, again @bennyjohnson! http://t.co/uGLKOGOAgW
110,RT @IndianEmbassyUS: Ambassador Dr. S. Jaishankar with Congressman Howard Coble @HowardCoble of North Carolina - January 13, 2014. http://t…
110,RT @HouseJudiciary: The #IP Subcommittee is chaired by @HowardCoble. #HJC113
110,RT @globalIPcenter: #CES2014 quote of the day, courtesy of @CommerceGov @CommerceSec Pritzker: "We are committed to #IP protection" #CES ht…
110,My district schedule http://t.co/yMRf9AU1Nl
110,My district schedule http://t.co/bk8MUCQ6mz
110,Just signed up for a chance to win a holiday gift from @DODay56! #SecretOriole http://t.co/bnk85w96uY via @Orioles
111,ICYMI: My message to Oklahomans on my retirement: http://t.co/HmyBO9HV5j
111,ICYMI: #OmniBUST perpetuates wasteful &amp; parochial spending, ignores @usgao recs &amp; passes burden on to our children http://t.co/yzANbRaxu5
111,Talking #OmniBUST on the Senate floor now.
111,Congress monkeys around w/ math.  #OmniBUST has $18B in gimmicks known as CHIMPS.  More info: http://t.co/5182dDc7mk http://t.co/LBqzh9Kiwn
111,In $1.1T #Omnibus, Congress diverts scientific research funding to politics. More waste here: http://t.co/5182dDc7mk http://t.co/EKeZLof15a
111,In $1.1T #Omnibus, Congress diverts scientific research funding to politics. More waste here: http://t.co/5182dDc7mk
111,IYCMI: #Omnibus breaks BCA caps &amp; is loaded w/ parochial benefits; doesn't pass muster in terms of "no earmarks" http://t.co/IxCF1cUGzx
111,Tired of feds wasting your taxpayer dollars on elaborate conferences?  Watch live HSGAC hearing on the issue now: http://t.co/SETdS4esuG
111,New @usgao report finds discrepancies w/ #OMB IT Dashboard. @ENERGY didn't classify supercomputers as IT projects: http://t.co/oP1Ep3v0zp
111,FACT: In FY '11 MILLIONAIRES banked $30M in unemployment. My amendment ends that.  @SenatorReid should allow a vote.
http://t.co/MnB1JBFgJS
111,Fed up with gov spending your tax $'s on elaborate conferences?  HSGAC hearing tomorrow will highlight the waste:  http://t.co/SETdS4esuG
114,RT @RepWilson: @repjohnconyers &amp; I are establishing the Full Employment Caucus to fight for policies to get Americans working again http://…
114,November's #SNAP cuts have caused food pantries to turn away the needy. My bill H.R. 3353 would reverse these cuts. http://t.co/xKmcE9CJq0
114,&gt; @RepJohnConyers &amp; @RepJerryNadler Mark 41st Anniversary of #RoevWade with Call to Embolden Women’s Rights http://t.co/oe1LFlXx9J
114,RT @4TaxFairness: As you're remembering #MLK, take a look at this op-ed by @repjohnconyers from #IHaveaDream anniversary: http://t.co/vxvVm…
114,"I believe that unarmed truth and unconditional love will have the final word in reality." - Martin Luther King, Jr. #MLKDay
114,RT @therevcw: @repjohnconyers keynotes on #jobs @NationalAction #detroit 2day 10:00am king Solomon 6100 14th street - only candidate endors…
114,RT @ChrisCoons: Humbled to stand w/ @SenatorLeahy, Rep. Sensenbrenner, @repjohnconyers and @RepJohnLewis to intro voting rights bill http:/…
114,RT @PeterWelch: Proud to have support of @RepAndyHarrisMD @repjohnconyers &amp; @CongHuelskamp 4 my bill to make intel “black budgets” public
114,Great @TheNation weekend reading from @AriBerman - "Members of Congress Introduce a New Fix for the #VotingRightsAct" http://t.co/gZ5AFQeB2b
114,&gt; @RepJohnConyers @SenatorLeahy @JimPressOffice Introduce Bipartisan Legislation to Restore the #VotingRightsAct http://t.co/UnraV7tfF0
114,Bipartisan #VRA press conference 3p TODAY Senate RadioTV Gallery w @SenatorLeahy @JimPressOffice live streaming here: http://t.co/MGjPBmf13V
115,We need Medicaid expansion in TN. Without expansion, hospitals, patients &amp; businesses are threatened. http://t.co/43thpDoMwj
115,RT @VOTE411: Thomas Jefferson said voting is a "rational &amp; peacable instrument of reform." Make sure you're registered: http://t.co/PMCKHlK…
115,RT @TheCanKicksBack: Thirty years ago this week, Ronald Reagan set in motion the process that eventually led to passage of the last tax ref…
115,From @InTheLoopWP Things that are certain: Death, taxes... &amp; congressional bereavement payments?  http://t.co/Ub1tkbcgv8
115,Welcome to the Blue Dogs @RepRonBarber @repcheri @repsinema &amp; Rep. Nick Rahall!  http://t.co/V6bKgzJxL9
115,RT @SteveCase: New Push to Get Partisans Talking http://t.co/FaE8r59WfI @NoLabelsOrg #bipartisanship
115,RT @NashRedCross: Four steps to help prevent the flu: http://t.co/aYDopKIFQU
115,RT @UWNashville: Volunteer with the VITA free tax prep program. We provide all the training training. http://t.co/x4WnfOrCbg
115,RT @UWNashville: Did you know that hard-working individuals/families can have their taxes prepared for #free through our VITA program? http…
115,This is a puny deal but it's better than no deal at all: http://t.co/kiE1bBsTHs
115,We need a bipartisan solution to solve our fiscal problems: http://t.co/PxGHabJiqW
116,iya ? RT @shellybabaw
116,AKU SANGEK :)
116,cimenk babi :p RT @davidcimenk
116,tawak :/ RT @Kikoottt
116,yg nama nya belajar ya gitu lah neng :D RT @Kikoottt
116,kenyang kali bah :) udah menumpuk lemak di perut ini jadi makin buncit aja wkwk :D
116,udah agak sombong nampak nya yah :D RT @cesillya
116,ciecie stay cool :D RT @cesillya
116,tema benda hari ini apalah ya ??
116,acem kabar abangsa :* RT @davidcimenk
116,banyak org gila ngaku* merasa diri hebat sekeras batu !
122,Senator Collins renews call to invest in Alzheimer's research
http://t.co/L2UrGrYqZW #mepolitics
122,Sen. Collins' statement following President's remarks on Intelligence reforms.
http://t.co/6Euyen1yhm #mepolitics
122,Sen. Collins' Plan for Maintaining and Creating Jobs in Maine.
http://t.co/7ZkoxnoQJ8 #mepolitics
122,Sen. Collins &amp; @SenAngusKing announce assistance for laid off workers at Lincoln Paper &amp; Tissue http://t.co/58cHlXOpwP #mepolitics
122,Federal funding bill would support critical transportation projects, jobs in Maine.
http://t.co/z6EjVcsCZ2
#mepolitics
122,RT @SenAngusKing: SBA disaster loans available to qualifying businesses &amp; organizations damaged by last summer’s severe rain storms: http:/…
122,.@AmericanAir will retain flights between @FlyBGR, @portlandjetport &amp; Washington, D.C.  Good for business &amp; tourism. http://t.co/XOz9he1KSb
122,@AmericanAir will retain flights between @FlyBGR, @portlandjetport &amp; Washington, D.C.  Good for business &amp; tourism. http://t.co/XOz9he1KSb
122,Sen. Collins' additional views of Senate Intelligence Committee Report on #Benghazi terrorist attacks
Read: http://t.co/OFeyhOVzxR
122,Sen. Collins and @SenAngusKing announce Maine students chosen to participate in 2014 @SenateYouth program http://t.co/rZ745Opd7s
122,Sen. Collins congratulates Maine-native for securing spot on 2014 U.S. Olympic Biathlon Team.  http://t.co/DrK83QU8Rc
125,RT @nycoem: If you must drive a vehicle, drive slowly, monitor weather &amp; traffic reports, &amp; use major streets or highways for travel whenev…
125,Always great to meet with Assemblyman @FranciscoPMoya to discuss issues that matter most to our constituents http://t.co/fn6bOV0Nsc
125,In letter w/ Asms. Nolan, Markey &amp; @SenGianaris, I urge @FarinaNYCDOE to reconsider relocation for PS 11 students http://t.co/1zLSt8P2VG
125,@NYCSchools plan to temporarily relocate PS 11 students places significant burden on #Woodside families. http://t.co/1zLSt8P2VG
125,Today we honor &amp; celebrate #MLK's legacy of hope &amp; progress. Let’s recommit ourselves to a more equitable world. #MLKDay
125,@MTA’s #7line closures burdens Queens commuters &amp; hurts businesses. Better solutions needed to minimize disruptions http://t.co/2q92rw5uUl
125,.@RepSteveChabot &amp; I intro’d bill tying US military assistance in #Burma to measurable human rights &amp; military reform http://t.co/Zo3mnoJdkT
125,RT @WaysMeansCmte: The House #GOP has voted 48 times to repeal or dismantle the #ACA. Guess how many votes to #RenewUI... http://t.co/cAP0P…
125,RT @RepSeanMaloney: Thanks to NYS’ @RepChrisCollins @RepJoeCrowley &amp; @RepChrisGibson for supporting my Purple Heart Hall of Honor Commemora…
125,I welcome Mayor @BilldeBlasio's  announcement today in #Woodside pledging commitment to ensure #pedestriansafety &amp; prioritize #VisionZero
125,I join @HouseDemocrats in calling on House Republicans to allow a vote to #RenewUI
127,Hold IRS Accountable. Americans need tax administration free of ideological, political bias. My side in USA Today. http://t.co/iD9HhLFwEy
127,Remembering and honoring #MLK and his fight for equality and justice.
127,View my floor speech supporting 2014 Omnibus. Congress matches words with action on spending cuts, national security. http://t.co/cqlDlle499
127,Omnibus cuts spending, refuses to rely on tax hikes, protects nat'l security from devastating defense cuts.http://t.co/rCfVqfxR5m
127,Just voted for strong national security: Three #Mayport Ticonderoga-Class cruisers funded in 2014 Omnibus. http://t.co/nIdWHgFmFj
